service_id,date,exception_type
2492ML525913501600413,20140207,2
2492ML525914001608147,20140127,2
2492ML525914001608147,20140206,2
2492ML525914001608147,20140210,2
2492ML525914001608147,20140211,2
2492ML525914001608147,20140212,2
2492ML525914001608147,20140213,2
2492ML525914001608147,20140214,2
2492ML525914101637013,20140113,2
2492ML525914101637013,20140114,2
2492ML525914101637013,20140115,2
2492ML525914101637013,20140116,2
2492ML525914101637013,20140117,2
2492ML525914101637013,20140120,2
2492ML525914101637013,20140121,2
2492ML525914101637013,20140122,2
2492ML525914101637013,20140123,2
2492ML525914101637013,20140124,2
2492ML525914101637013,20140127,2
2492ML525914101637013,20140128,2
2492ML525914101637013,20140129,2
2492ML525914101637013,20140130,2
2492ML525914101637013,20140131,2
2492ML525914101637013,20140203,2
2492ML525914101637013,20140204,2
2492ML525914101637013,20140205,2
2492ML525914101637013,20140206,2
2492ML525914101637013,20140207,2
2492ML525914201644747,20140127,2
2492ML525914201644747,20140206,2
2492ML525914201667074,20140127,2
2492ML525914201667074,20140206,2
2492ML525914301663047,20140127,2
2492ML525914301663047,20140206,2
2492ML525914301663047,20140210,2
2492ML525914301663047,20140211,2
2492ML525914301663047,20140212,2
2492ML525914301663047,20140213,2
2492ML525914301663047,20140214,2
2492ML525914401703674,20140113,2
2492ML525914401703674,20140114,2
2492ML525914401703674,20140115,2
2492ML525914401703674,20140116,2
2492ML525914401703674,20140117,2
2492ML525914401703674,20140120,2
2492ML525914401703674,20140121,2
2492ML525914401703674,20140122,2
2492ML525914401703674,20140123,2
2492ML525914401703674,20140124,2
2492ML525914401703674,20140127,2
2492ML525914401703674,20140128,2
2492ML525914401703674,20140129,2
2492ML525914401703674,20140130,2
2492ML525914401703674,20140131,2
2492ML525914401703674,20140203,2
2492ML525914401703674,20140204,2
2492ML525914401703674,20140205,2
2492ML525914401703674,20140206,2
2492ML525914401703674,20140207,2
2492ML525914551724147,20140113,2
2492ML525914551724147,20140114,2
2492ML525914551724147,20140115,2
2492ML525914551724147,20140116,2
2492ML525914551724147,20140117,2
2492ML525914551724147,20140120,2
2492ML525914551724147,20140121,2
2492ML525914551724147,20140122,2
2492ML525914551724147,20140123,2
2492ML525914551724147,20140124,2
2492ML525914551724147,20140127,2
2492ML525914551724147,20140128,2
2492ML525914551724147,20140129,2
2492ML525914551724147,20140130,2
2492ML525914551724147,20140131,2
2492ML525914551724147,20140203,2
2492ML525914551724147,20140204,2
2492ML525914551724147,20140205,2
2492ML525914551724147,20140206,2
2492ML525914551724147,20140207,2
2492ML525915001720331,20140127,2
2492ML525915001720331,20140206,2
2492ML525915001720331,20140210,2
2492ML525915001720331,20140211,2
2492ML525915001720331,20140212,2
2492ML525915001720331,20140213,2
2492ML525915001720331,20140214,2
2492ML525915301778318,20140127,2
2492ML525915301778318,20140206,2
2492ML525915301799270,20140127,2
2492ML525915301799270,20140206,2
2492ML525915401800718,20140127,2
2492ML525915401800718,20140206,2
2492ML525915401817570,20140127,2
2492ML525915401817570,20140206,2
2492ML525916301892218,20140127,2
2492ML525916301892218,20140206,2
2492ML525916301909070,20140127,2
2492ML525916301909070,20140206,2
2492ML525916551937968,20140127,2
2492ML525916551937968,20140206,2
2492ML525916551954820,20140127,2
2492ML525916551954820,20140206,2
2492ML525917302002018,20140127,2
2492ML525917302002018,20140206,2
2492ML525917302014480,20140127,2
2492ML525917302014480,20140206,2
2492ML525918002051716,20140127,2
2492ML525918002051716,20140206,2
2492ML525918002060403,20140127,2
2492ML525918002060403,20140206,2
2492ML525918202080802,20140127,2
2492ML525918202080802,20140206,2
2492ML525918202097003,20140127,2
2492ML525918202097003,20140206,2
2492ML525919002147526,20140127,2
2492ML525919002147526,20140206,2
2492ML525919002147526,20140210,2
2492ML525919002147526,20140211,2
2492ML525919002147526,20140212,2
2492ML525919002147526,20140213,2
2492ML525919002147526,20140214,2
2492ML525919052163085,20140113,2
2492ML525919052163085,20140114,2
2492ML525919052163085,20140115,2
2492ML525919052163085,20140116,2
2492ML525919052163085,20140117,2
2492ML525919052163085,20140120,2
2492ML525919052163085,20140121,2
2492ML525919052163085,20140122,2
2492ML525919052163085,20140123,2
2492ML525919052163085,20140124,2
2492ML525919052163085,20140127,2
2492ML525919052163085,20140128,2
2492ML525919052163085,20140129,2
2492ML525919052163085,20140130,2
2492ML525919052163085,20140131,2
2492ML525919052163085,20140203,2
2492ML525919052163085,20140204,2
2492ML525919052163085,20140205,2
2492ML525919052163085,20140206,2
2492ML525919052163085,20140207,2
2492ML525919302202426,20140127,2
2492ML525919302202426,20140206,2
2492ML525919302208485,20140127,2
2492ML525919302208485,20140206,2
2492ML525920002257326,20140127,2
2492ML525920002257326,20140206,2
2492ML525920002263091,20140127,2
2492ML525920002263091,20140206,2
2492ML525920302312226,20140127,2
2492ML525920302312226,20140206,2
2492ML525920302317991,20140127,2
2492ML525920302317991,20140206,2
2492ML525921002367126,20140127,2
2492ML525921002367126,20140206,2
2492ML525921002372891,20140127,2
2492ML525921002372891,20140206,2
2492ML525921402440326,20140127,2
2492ML525921402440326,20140206,2
2492ML525921402446091,20140127,2
2492ML525921402446091,20140206,2
2492ML525922302530886,20140127,2
2492ML525922302530886,20140206,2
2492ML525922302537591,20140127,2
2492ML525922302537591,20140206,2
2492ML525923302640686,20140127,2
2492ML525923302640686,20140206,2
2492ML525923302647391,20140127,2
2492ML525923302647391,20140206,2
2493ML55180512410459,20140127,2
2493ML55180512410459,20140206,2
2493ML55180512411127,20140127,2
2493ML55180512411127,20140206,2
2493ML55180532434959,20140127,2
2493ML55180532434959,20140206,2
2493ML55180532435627,20140127,2
2493ML55180532435627,20140206,2
2493ML55180625499884,20140127,2
2493ML55180625499884,20140206,2
2493ML55180625501628,20140127,2
2493ML55180625501628,20140206,2
2493ML55180632510203,20140127,2
2493ML55180632510203,20140206,2
2493ML55180632510436,20140127,2
2493ML55180632510436,20140206,2
2493ML55180646529954,20140127,2
2493ML55180646529954,20140206,2
2493ML55180646529954,20140210,2
2493ML55180646529954,20140211,2
2493ML55180646529954,20140212,2
2493ML55180646529954,20140213,2
2493ML55180646529954,20140214,2
2493ML55180647530702,20140113,2
2493ML55180647530702,20140114,2
2493ML55180647530702,20140115,2
2493ML55180647530702,20140116,2
2493ML55180647530702,20140117,2
2493ML55180647530702,20140120,2
2493ML55180647530702,20140121,2
2493ML55180647530702,20140122,2
2493ML55180647530702,20140123,2
2493ML55180647530702,20140124,2
2493ML55180647530702,20140127,2
2493ML55180647530702,20140128,2
2493ML55180647530702,20140129,2
2493ML55180647530702,20140130,2
2493ML55180647530702,20140131,2
2493ML55180647530702,20140203,2
2493ML55180647530702,20140204,2
2493ML55180647530702,20140205,2
2493ML55180647530702,20140206,2
2493ML55180647530702,20140207,2
2493ML55180705563370,20140127,2
2493ML55180705563370,20140206,2
2493ML55180715571935,20140127,2
2493ML55180715571935,20140206,2
2493ML55180715573270,20140127,2
2493ML55180715573270,20140206,2
2493ML55180717566522,20140112,2
2493ML55180717566522,20140119,2
2493ML55180717566522,20140126,2
2493ML55180717566522,20140202,2
2493ML55180730590310,20140127,2
2493ML55180730590310,20140206,2
2493ML55180730592279,20140127,2
2493ML55180730592279,20140206,2
2493ML55180745608685,20140127,2
2493ML55180745608685,20140206,2
2493ML55180745610020,20140127,2
2493ML55180745610020,20140206,2
2493ML55180758613644,20140113,2
2493ML55180758613644,20140116,2
2493ML55180758613644,20140120,2
2493ML55180758613644,20140123,2
2493ML55180758613644,20140130,2
2493ML55180758613644,20140203,2
2493ML55180758613644,20140209,2
2493ML55180758613644,20140210,2
2493ML55180758613644,20140213,2
2493ML55180805633185,20140127,2
2493ML55180805633185,20140206,2
2493ML55180805634520,20140127,2
2493ML55180805634520,20140206,2
2493ML55180815645435,20140127,2
2493ML55180815645435,20140206,2
2493ML55180815646770,20140127,2
2493ML55180815646770,20140206,2
2493ML55180817640022,20140112,2
2493ML55180817640022,20140119,2
2493ML55180817640022,20140126,2
2493ML55180817640022,20140202,2
2493ML55180843676664,20140113,2
2493ML55180843676664,20140114,2
2493ML55180843676664,20140115,2
2493ML55180843676664,20140116,2
2493ML55180843676664,20140117,2
2493ML55180843676664,20140120,2
2493ML55180843676664,20140121,2
2493ML55180843676664,20140122,2
2493ML55180843676664,20140123,2
2493ML55180843676664,20140124,2
2493ML55180843676664,20140127,2
2493ML55180843676664,20140128,2
2493ML55180843676664,20140129,2
2493ML55180843676664,20140130,2
2493ML55180843676664,20140131,2
2493ML55180843676664,20140203,2
2493ML55180843676664,20140204,2
2493ML55180843676664,20140205,2
2493ML55180843676664,20140206,2
2493ML55180843676664,20140207,2
2493ML55180858687144,20140113,2
2493ML55180858687144,20140116,2
2493ML55180858687144,20140120,2
2493ML55180858687144,20140123,2
2493ML55180858687144,20140130,2
2493ML55180858687144,20140203,2
2493ML55180858687144,20140209,2
2493ML55180858687144,20140210,2
2493ML55180858687144,20140213,2
2493ML55180915711072,20140112,2
2493ML55180915711072,20140119,2
2493ML55180915711072,20140126,2
2493ML55180915711072,20140202,2
2493ML55180948751579,20140113,2
2493ML55180948751579,20140116,2
2493ML55180948751579,20140120,2
2493ML55180948751579,20140123,2
2493ML55180948751579,20140130,2
2493ML55180948751579,20140203,2
2493ML55180948751579,20140209,2
2493ML55180948751579,20140210,2
2493ML55180948751579,20140213,2
2493ML55181010782528,20140112,2
2493ML55181010782528,20140119,2
2493ML55181010782528,20140126,2
2493ML55181010782528,20140202,2
2493ML55181028800579,20140113,2
2493ML55181028800579,20140116,2
2493ML55181028800579,20140120,2
2493ML55181028800579,20140123,2
2493ML55181028800579,20140130,2
2493ML55181028800579,20140203,2
2493ML55181028800579,20140209,2
2493ML55181028800579,20140210,2
2493ML55181028800579,20140213,2
2493ML55181050831528,20140112,2
2493ML55181050831528,20140119,2
2493ML55181050831528,20140126,2
2493ML55181050831528,20140202,2
2493ML55181108849579,20140113,2
2493ML55181108849579,20140116,2
2493ML55181108849579,20140120,2
2493ML55181108849579,20140123,2
2493ML55181108849579,20140130,2
2493ML55181108849579,20140203,2
2493ML55181108849579,20140209,2
2493ML55181108849579,20140210,2
2493ML55181108849579,20140213,2
2493ML55181130880528,20140112,2
2493ML55181130880528,20140119,2
2493ML55181130880528,20140126,2
2493ML55181130880528,20140202,2
2493ML55181148898579,20140113,2
2493ML55181148898579,20140116,2
2493ML55181148898579,20140120,2
2493ML55181148898579,20140123,2
2493ML55181148898579,20140130,2
2493ML55181148898579,20140203,2
2493ML55181148898579,20140209,2
2493ML55181148898579,20140210,2
2493ML55181148898579,20140213,2
2493ML55181210929528,20140112,2
2493ML55181210929528,20140119,2
2493ML55181210929528,20140126,2
2493ML55181210929528,20140202,2
2493ML55181228951350,20140113,2
2493ML55181228951350,20140116,2
2493ML55181228951350,20140120,2
2493ML55181228951350,20140123,2
2493ML55181228951350,20140130,2
2493ML55181228951350,20140203,2
2493ML55181228951350,20140209,2
2493ML55181228951350,20140210,2
2493ML55181228951350,20140213,2
2493ML55181250978528,20140112,2
2493ML55181250978528,20140119,2
2493ML55181250978528,20140126,2
2493ML55181250978528,20140202,2
2493ML55181308996579,20140113,2
2493ML55181308996579,20140116,2
2493ML55181308996579,20140120,2
2493ML55181308996579,20140123,2
2493ML55181308996579,20140130,2
2493ML55181308996579,20140203,2
2493ML55181308996579,20140209,2
2493ML55181308996579,20140210,2
2493ML55181308996579,20140213,2
2493ML551813301027528,20140112,2
2493ML551813301027528,20140119,2
2493ML551813301027528,20140126,2
2493ML551813301027528,20140202,2
2493ML551813481045579,20140113,2
2493ML551813481045579,20140116,2
2493ML551813481045579,20140120,2
2493ML551813481045579,20140123,2
2493ML551813481045579,20140130,2
2493ML551813481045579,20140203,2
2493ML551813481045579,20140209,2
2493ML551813481045579,20140210,2
2493ML551813481045579,20140213,2
2493ML551814101076528,20140112,2
2493ML551814101076528,20140119,2
2493ML551814101076528,20140126,2
2493ML551814101076528,20140202,2
2493ML551814281094579,20140113,2
2493ML551814281094579,20140116,2
2493ML551814281094579,20140120,2
2493ML551814281094579,20140123,2
2493ML551814281094579,20140130,2
2493ML551814281094579,20140203,2
2493ML551814281094579,20140209,2
2493ML551814281094579,20140210,2
2493ML551814281094579,20140213,2
2493ML551814501125528,20140112,2
2493ML551814501125528,20140119,2
2493ML551814501125528,20140126,2
2493ML551814501125528,20140202,2
2493ML551815081143579,20140113,2
2493ML551815081143579,20140116,2
2493ML551815081143579,20140120,2
2493ML551815081143579,20140123,2
2493ML551815081143579,20140130,2
2493ML551815081143579,20140203,2
2493ML551815081143579,20140209,2
2493ML551815081143579,20140210,2
2493ML551815081143579,20140213,2
2493ML551815301174528,20140112,2
2493ML551815301174528,20140119,2
2493ML551815301174528,20140126,2
2493ML551815301174528,20140202,2
2493ML551815481192579,20140113,2
2493ML551815481192579,20140116,2
2493ML551815481192579,20140120,2
2493ML551815481192579,20140123,2
2493ML551815481192579,20140130,2
2493ML551815481192579,20140203,2
2493ML551815481192579,20140209,2
2493ML551815481192579,20140210,2
2493ML551815481192579,20140213,2
2493ML551816101223528,20140112,2
2493ML551816101223528,20140119,2
2493ML551816101223528,20140126,2
2493ML551816101223528,20140202,2
2493ML551816281241579,20140113,2
2493ML551816281241579,20140116,2
2493ML551816281241579,20140120,2
2493ML551816281241579,20140123,2
2493ML551816281241579,20140130,2
2493ML551816281241579,20140203,2
2493ML551816281241579,20140209,2
2493ML551816281241579,20140210,2
2493ML551816281241579,20140213,2
2493ML551816501272528,20140112,2
2493ML551816501272528,20140119,2
2493ML551816501272528,20140126,2
2493ML551816501272528,20140202,2
2493ML551817081290579,20140113,2
2493ML551817081290579,20140116,2
2493ML551817081290579,20140120,2
2493ML551817081290579,20140123,2
2493ML551817081290579,20140130,2
2493ML551817081290579,20140203,2
2493ML551817081290579,20140209,2
2493ML551817081290579,20140210,2
2493ML551817081290579,20140213,2
2493ML551817301321528,20140112,2
2493ML551817301321528,20140119,2
2493ML551817301321528,20140126,2
2493ML551817301321528,20140202,2
2493ML551817561345067,20140113,2
2493ML551817561345067,20140116,2
2493ML551817561345067,20140120,2
2493ML551817561345067,20140123,2
2493ML551817561345067,20140130,2
2493ML551817561345067,20140203,2
2493ML551817561345067,20140209,2
2493ML551817561345067,20140210,2
2493ML551817561345067,20140213,2
2493ML551818101366778,20140112,2
2493ML551818101366778,20140119,2
2493ML551818101366778,20140126,2
2493ML551818101366778,20140202,2
2493ML551818561418407,20140113,2
2493ML551818561418407,20140116,2
2493ML551818561418407,20140120,2
2493ML551818561418407,20140123,2
2493ML551818561418407,20140130,2
2493ML551818561418407,20140203,2
2493ML551818561418407,20140209,2
2493ML551818561418407,20140210,2
2493ML551818561418407,20140213,2
2493ML551819101439947,20140112,2
2493ML551819101439947,20140119,2
2493ML551819101439947,20140126,2
2493ML551819101439947,20140202,2
2493ML551819561491907,20140113,2
2493ML551819561491907,20140116,2
2493ML551819561491907,20140120,2
2493ML551819561491907,20140123,2
2493ML551819561491907,20140130,2
2493ML551819561491907,20140203,2
2493ML551819561491907,20140209,2
2493ML551819561491907,20140210,2
2493ML551819561491907,20140213,2
2493ML551820101513447,20140112,2
2493ML551820101513447,20140119,2
2493ML551820101513447,20140126,2
2493ML551820101513447,20140202,2
2493ML551820561565407,20140113,2
2493ML551820561565407,20140116,2
2493ML551820561565407,20140120,2
2493ML551820561565407,20140123,2
2493ML551820561565407,20140130,2
2493ML551820561565407,20140203,2
2493ML551820561565407,20140209,2
2493ML551820561565407,20140210,2
2493ML551820561565407,20140213,2
2493ML551821101586947,20140112,2
2493ML551821101586947,20140119,2
2493ML551821101586947,20140126,2
2493ML551821101586947,20140202,2
2493ML551821561638907,20140113,2
2493ML551821561638907,20140116,2
2493ML551821561638907,20140120,2
2493ML551821561638907,20140123,2
2493ML551821561638907,20140130,2
2493ML551821561638907,20140203,2
2493ML551821561638907,20140209,2
2493ML551821561638907,20140210,2
2493ML551821561638907,20140213,2
2493ML551822101660447,20140112,2
2493ML551822101660447,20140119,2
2493ML551822101660447,20140126,2
2493ML551822101660447,20140202,2
2494ML52750815701332,20140112,2
2494ML52750815701332,20140119,2
2494ML52750815701332,20140126,2
2494ML52750815701332,20140202,2
2494ML52750820695982,20140113,2
2494ML52750820695982,20140116,2
2494ML52750820695982,20140120,2
2494ML52750820695982,20140123,2
2494ML52750820695982,20140130,2
2494ML52750820695982,20140203,2
2494ML52750820695982,20140209,2
2494ML52750820695982,20140210,2
2494ML52750820695982,20140213,2
2494ML52750915780892,20140112,2
2494ML52750915780892,20140119,2
2494ML52750915780892,20140126,2
2494ML52750915780892,20140202,2
2494ML52750920774838,20140113,2
2494ML52750920774838,20140116,2
2494ML52750920774838,20140120,2
2494ML52750920774838,20140123,2
2494ML52750920774838,20140130,2
2494ML52750920774838,20140203,2
2494ML52750920774838,20140209,2
2494ML52750920774838,20140210,2
2494ML52750920774838,20140213,2
2494ML52750955840383,20140112,2
2494ML52750955840383,20140119,2
2494ML52750955840383,20140126,2
2494ML52750955840383,20140202,2
2494ML52751020859679,20140113,2
2494ML52751020859679,20140116,2
2494ML52751020859679,20140120,2
2494ML52751020859679,20140123,2
2494ML52751020859679,20140130,2
2494ML52751020859679,20140203,2
2494ML52751020859679,20140209,2
2494ML52751020859679,20140210,2
2494ML52751020859679,20140213,2
2494ML52751035893423,20140112,2
2494ML52751035893423,20140119,2
2494ML52751035893423,20140126,2
2494ML52751035893423,20140202,2
2494ML52751100912719,20140113,2
2494ML52751100912719,20140116,2
2494ML52751100912719,20140120,2
2494ML52751100912719,20140123,2
2494ML52751100912719,20140130,2
2494ML52751100912719,20140203,2
2494ML52751100912719,20140209,2
2494ML52751100912719,20140210,2
2494ML52751100912719,20140213,2
2494ML52751115946463,20140112,2
2494ML52751115946463,20140119,2
2494ML52751115946463,20140126,2
2494ML52751115946463,20140202,2
2494ML52751140965759,20140113,2
2494ML52751140965759,20140116,2
2494ML52751140965759,20140120,2
2494ML52751140965759,20140123,2
2494ML52751140965759,20140130,2
2494ML52751140965759,20140203,2
2494ML52751140965759,20140209,2
2494ML52751140965759,20140210,2
2494ML52751140965759,20140213,2
2494ML52751155999346,20140112,2
2494ML52751155999346,20140119,2
2494ML52751155999346,20140126,2
2494ML52751155999346,20140202,2
2494ML527512201018799,20140113,2
2494ML527512201018799,20140116,2
2494ML527512201018799,20140120,2
2494ML527512201018799,20140123,2
2494ML527512201018799,20140130,2
2494ML527512201018799,20140203,2
2494ML527512201018799,20140209,2
2494ML527512201018799,20140210,2
2494ML527512201018799,20140213,2
2494ML527512351052386,20140112,2
2494ML527512351052386,20140119,2
2494ML527512351052386,20140126,2
2494ML527512351052386,20140202,2
2494ML527513001071839,20140113,2
2494ML527513001071839,20140116,2
2494ML527513001071839,20140120,2
2494ML527513001071839,20140123,2
2494ML527513001071839,20140130,2
2494ML527513001071839,20140203,2
2494ML527513001071839,20140209,2
2494ML527513001071839,20140210,2
2494ML527513001071839,20140213,2
2494ML527513151105426,20140112,2
2494ML527513151105426,20140119,2
2494ML527513151105426,20140126,2
2494ML527513151105426,20140202,2
2494ML527513401124879,20140113,2
2494ML527513401124879,20140116,2
2494ML527513401124879,20140120,2
2494ML527513401124879,20140123,2
2494ML527513401124879,20140130,2
2494ML527513401124879,20140203,2
2494ML527513401124879,20140209,2
2494ML527513401124879,20140210,2
2494ML527513401124879,20140213,2
2494ML527513551158466,20140112,2
2494ML527513551158466,20140119,2
2494ML527513551158466,20140126,2
2494ML527513551158466,20140202,2
2494ML527514201177919,20140113,2
2494ML527514201177919,20140116,2
2494ML527514201177919,20140120,2
2494ML527514201177919,20140123,2
2494ML527514201177919,20140130,2
2494ML527514201177919,20140203,2
2494ML527514201177919,20140209,2
2494ML527514201177919,20140210,2
2494ML527514201177919,20140213,2
2494ML527514351211506,20140112,2
2494ML527514351211506,20140119,2
2494ML527514351211506,20140126,2
2494ML527514351211506,20140202,2
2494ML527515001230959,20140113,2
2494ML527515001230959,20140116,2
2494ML527515001230959,20140120,2
2494ML527515001230959,20140123,2
2494ML527515001230959,20140130,2
2494ML527515001230959,20140203,2
2494ML527515001230959,20140209,2
2494ML527515001230959,20140210,2
2494ML527515001230959,20140213,2
2494ML527515101268017,20140113,2
2494ML527515101268017,20140114,2
2494ML527515101268017,20140115,2
2494ML527515101268017,20140116,2
2494ML527515101268017,20140117,2
2494ML527515101268017,20140120,2
2494ML527515101268017,20140121,2
2494ML527515101268017,20140122,2
2494ML527515101268017,20140123,2
2494ML527515101268017,20140124,2
2494ML527515101268017,20140127,2
2494ML527515101268017,20140128,2
2494ML527515101268017,20140129,2
2494ML527515101268017,20140130,2
2494ML527515101268017,20140131,2
2494ML527515101268017,20140203,2
2494ML527515101268017,20140204,2
2494ML527515101268017,20140205,2
2494ML527515101268017,20140206,2
2494ML527515101268017,20140207,2
2494ML527515151264546,20140112,2
2494ML527515151264546,20140119,2
2494ML527515151264546,20140126,2
2494ML527515151264546,20140202,2
2494ML527515251280460,20140127,2
2494ML527515251280460,20140206,2
2494ML527515251288483,20140127,2
2494ML527515251288483,20140206,2
2494ML527515401283999,20140113,2
2494ML527515401283999,20140116,2
2494ML527515401283999,20140120,2
2494ML527515401283999,20140123,2
2494ML527515401283999,20140130,2
2494ML527515401283999,20140203,2
2494ML527515401283999,20140209,2
2494ML527515401283999,20140210,2
2494ML527515401283999,20140213,2
2494ML527515551317586,20140112,2
2494ML527515551317586,20140119,2
2494ML527515551317586,20140126,2
2494ML527515551317586,20140202,2
2494ML527516051332503,20140127,2
2494ML527516051332503,20140206,2
2494ML527516051343660,20140127,2
2494ML527516051343660,20140206,2
2494ML527516201337039,20140113,2
2494ML527516201337039,20140116,2
2494ML527516201337039,20140120,2
2494ML527516201337039,20140123,2
2494ML527516201337039,20140130,2
2494ML527516201337039,20140203,2
2494ML527516201337039,20140209,2
2494ML527516201337039,20140210,2
2494ML527516201337039,20140213,2
2494ML527516351370626,20140112,2
2494ML527516351370626,20140119,2
2494ML527516351370626,20140126,2
2494ML527516351370626,20140202,2
2494ML527516401379205,20140127,2
2494ML527516401379205,20140206,2
2494ML527516401390192,20140127,2
2494ML527516401390192,20140206,2
2494ML527517001390079,20140113,2
2494ML527517001390079,20140116,2
2494ML527517001390079,20140120,2
2494ML527517001390079,20140123,2
2494ML527517001390079,20140130,2
2494ML527517001390079,20140203,2
2494ML527517001390079,20140209,2
2494ML527517001390079,20140210,2
2494ML527517001390079,20140213,2
2494ML527517051412355,20140127,2
2494ML527517051412355,20140206,2
2494ML527517051423220,20140127,2
2494ML527517051423220,20140206,2
2494ML527517151423666,20140112,2
2494ML527517151423666,20140119,2
2494ML527517151423666,20140126,2
2494ML527517151423666,20140202,2
2494ML527517351452135,20140127,2
2494ML527517351452135,20140206,2
2494ML527517351460741,20140127,2
2494ML527517351460741,20140206,2
2494ML527517401442081,20140113,2
2494ML527517401442081,20140116,2
2494ML527517401442081,20140120,2
2494ML527517401442081,20140123,2
2494ML527517401442081,20140130,2
2494ML527517401442081,20140203,2
2494ML527517401442081,20140209,2
2494ML527517401442081,20140210,2
2494ML527517401442081,20140213,2
2494ML527517501471564,20140127,2
2494ML527517501471564,20140206,2
2494ML527517501474151,20140127,2
2494ML527517501474151,20140206,2
2494ML527518101500954,20140113,2
2494ML527518101500954,20140114,2
2494ML527518101500954,20140115,2
2494ML527518101500954,20140116,2
2494ML527518101500954,20140117,2
2494ML527518101500954,20140120,2
2494ML527518101500954,20140121,2
2494ML527518101500954,20140122,2
2494ML527518101500954,20140123,2
2494ML527518101500954,20140124,2
2494ML527518101500954,20140127,2
2494ML527518101500954,20140128,2
2494ML527518101500954,20140129,2
2494ML527518101500954,20140130,2
2494ML527518101500954,20140131,2
2494ML527518101500954,20140203,2
2494ML527518101500954,20140204,2
2494ML527518101500954,20140205,2
2494ML527518101500954,20140206,2
2494ML527518101500954,20140207,2
2494ML527518151487929,20140113,2
2494ML527518151487929,20140116,2
2494ML527518151487929,20140120,2
2494ML527518151487929,20140123,2
2494ML527518151487929,20140130,2
2494ML527518151487929,20140203,2
2494ML527518151487929,20140210,2
2494ML527518151487929,20140213,2
2494ML527518351518993,20140127,2
2494ML527518351518993,20140206,2
2494ML527518351530739,20140127,2
2494ML527518351530739,20140206,2
2494ML527518551558847,20140113,2
2494ML527518551558847,20140114,2
2494ML527518551558847,20140115,2
2494ML527518551558847,20140116,2
2494ML527518551558847,20140117,2
2494ML527518551558847,20140120,2
2494ML527518551558847,20140121,2
2494ML527518551558847,20140122,2
2494ML527518551558847,20140123,2
2494ML527518551558847,20140124,2
2494ML527518551558847,20140127,2
2494ML527518551558847,20140128,2
2494ML527518551558847,20140129,2
2494ML527518551558847,20140130,2
2494ML527518551558847,20140131,2
2494ML527518551558847,20140203,2
2494ML527518551558847,20140204,2
2494ML527518551558847,20140205,2
2494ML527518551558847,20140206,2
2494ML527518551558847,20140207,2
2494ML527519151565857,20140113,2
2494ML527519151565857,20140116,2
2494ML527519151565857,20140120,2
2494ML527519151565857,20140123,2
2494ML527519151565857,20140130,2
2494ML527519151565857,20140203,2
2494ML527519151565857,20140210,2
2494ML527519151565857,20140213,2
2494ML527520151645417,20140113,2
2494ML527520151645417,20140116,2
2494ML527520151645417,20140120,2
2494ML527520151645417,20140123,2
2494ML527520151645417,20140130,2
2494ML527520151645417,20140203,2
2494ML527520151645417,20140210,2
2494ML527520151645417,20140213,2
2494ML527521151724977,20140113,2
2494ML527521151724977,20140116,2
2494ML527521151724977,20140120,2
2494ML527521151724977,20140123,2
2494ML527521151724977,20140130,2
2494ML527521151724977,20140203,2
2494ML527521151724977,20140210,2
2494ML527521151724977,20140213,2
2494ML527522151804537,20140113,2
2494ML527522151804537,20140116,2
2494ML527522151804537,20140120,2
2494ML527522151804537,20140123,2
2494ML527522151804537,20140130,2
2494ML527522151804537,20140203,2
2494ML527522151804537,20140210,2
2494ML527522151804537,20140213,2
2494ML527523151890681,20140112,2
2494ML527523151890681,20140119,2
2494ML527523151890681,20140126,2
2494ML527523151890681,20140202,2
2495ML55280700298510,20140127,2
2495ML55280700298510,20140206,2
2495ML55280725315160,20140127,2
2495ML55280725315160,20140206,2
2495ML55280725315810,20140127,2
2495ML55280725315810,20140206,2
2495ML55280735321709,20140127,2
2495ML55280735321709,20140206,2
2495ML55280735321820,20140127,2
2495ML55280735321820,20140206,2
2495ML55280755335140,20140127,2
2495ML55280755335140,20140206,2
2495ML55280755335879,20140127,2
2495ML55280755335879,20140206,2
2496ML51181642854180,20140127,2
2496ML51181642854180,20140206,2
2496ML51181642860802,20140127,2
2496ML51181642860802,20140206,2
2496ML51181702870580,20140127,2
2496ML51181702870580,20140206,2
2496ML51181702880339,20140127,2
2496ML51181702880339,20140206,2
2496ML51181722886980,20140127,2
2496ML51181722886980,20140206,2
2496ML51181722895954,20140127,2
2496ML51181722895954,20140206,2
2496ML51181742903380,20140127,2
2496ML51181742903380,20140206,2
2496ML51181742912190,20140127,2
2496ML51181742912190,20140206,2
2497ML55290708169177,20140127,2
2497ML55290708169177,20140206,2
2497ML55290708169210,20140127,2
2497ML55290708169210,20140206,2
2497ML55290724175225,20140127,2
2497ML55290724175225,20140206,2
2497ML55290724175483,20140127,2
2497ML55290724175483,20140206,2
2497ML55290732178249,20140127,2
2497ML55290732178249,20140206,2
2497ML55290732179178,20140127,2
2497ML55290732179178,20140206,2
2497ML55290742182029,20140127,2
2497ML55290742182029,20140206,2
2497ML55290742184356,20140127,2
2497ML55290742184356,20140206,2
2497ML55290747183919,20140127,2
2497ML55290747183919,20140206,2
2497ML55290747183997,20140127,2
2497ML55290747183997,20140206,2
2497ML55290757187699,20140127,2
2497ML55290757187699,20140206,2
2497ML55290757189127,20140127,2
2497ML55290757189127,20140206,2
2497ML55290805190723,20140127,2
